split,participant,sequence_id,endpoint_row,endpoint_timestamp_ns,future_target_timestamp_ns,receiving_hand,reason
train,Julienco,Julienco_6_20260624_130048,909,2760502943000,2761502943000.0,right,valid
train,Julienco,Julienco_6_20260624_130048,919,2760836276000,2761836276000.0,right,valid
train,Julienco,Julienco_6_20260624_130048,929,2761169609000,2762169609000.0,right,valid
train,Julienco,Julienco_6_20260624_130048,939,2761502943000,2762502943000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,949,2761836276000,2762836276000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,959,2762169609000,2763169609000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,969,2762502943000,2763502943000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,979,2762836276000,2763836276000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,989,2763169609000,2764169609000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,999,2763502943000,2764502943000.0,right,future_hand_tracking_invalid
train,Julienco,Julienco_6_20260624_130048,1009,2763836276000,,right,future_after_recording_end
train,Julienco,Julienco_6_20260624_130048,1019,2764169609000,,right,future_after_recording_end
train,Julienco,Julienco_6_20260624_130048,1029,2764502943000,,right,future_after_recording_end
train,Leys,Leys_1_20260604_163147,669,5590245580000,5591245580000.0,right,valid
train,Leys,Leys_1_20260604_163147,679,5590578913000,5591578913000.0,right,valid
train,Leys,Leys_1_20260604_163147,689,5590912247000,5591912246000.0,right,valid
train,Leys,Leys_1_20260604_163147,699,5591245580000,5592245580000.0,right,valid
train,Leys,Leys_1_20260604_163147,709,5591578913000,5592578913000.0,right,valid
train,Leys,Leys_1_20260604_163147,719,5591912246000,5592912246000.0,right,valid
train,Leys,Leys_1_20260604_163147,729,5592245580000,5593245580000.0,right,valid
train,Leys,Leys_1_20260604_163147,739,5592578913000,5593578913000.0,right,valid
train,Leys,Leys_1_20260604_163147,749,5592912246000,5593912246000.0,right,valid
train,Leys,Leys_1_20260604_163147,759,5593245580000,5594245580000.0,right,future_hand_tracking_invalid
train,Leys,Leys_1_20260604_163147,769,5593578913000,,right,future_after_recording_end
train,Leys,Leys_1_20260604_163147,779,5593912246000,,right,future_after_recording_end
train,Leys,Leys_1_20260604_163147,789,5594245580000,,right,future_after_recording_end
train,Leys,Leys_2_20260604_163417,609,5738178912000,5739178911000.0,right,valid
train,Leys,Leys_2_20260604_163417,619,5738512245000,5739512245000.0,right,valid
train,Leys,Leys_2_20260604_163417,629,5738845578000,5739845578000.0,right,valid
train,Leys,Leys_2_20260604_163417,639,5739178911000,5740178911000.0,right,valid
train,Leys,Leys_2_20260604_163417,649,5739512245000,5740512245000.0,right,valid
train,Leys,Leys_2_20260604_163417,659,5739845578000,5740845578000.0,right,valid
train,Leys,Leys_2_20260604_163417,669,5740178911000,5741178911000.0,right,valid
train,Leys,Leys_2_20260604_163417,679,5740512245000,5741512245000.0,right,valid
train,Leys,Leys_2_20260604_163417,689,5740845578000,5741845578000.0,right,valid
train,Leys,Leys_2_20260604_163417,699,5741178911000,5742178911000.0,right,valid
train,Leys,Leys_2_20260604_163417,709,5741512245000,5742512244000.0,right,future_hand_tracking_invalid
train,Leys,Leys_2_20260604_163417,719,5741845578000,,right,future_after_recording_end
train,Leys,Leys_2_20260604_163417,729,5742178911000,,right,future_after_recording_end
train,Leys,Leys_2_20260604_163417,739,5742512244000,,right,future_after_recording_end
train,Leys,Leys_3_20260604_163535,769,5821578911000,5822578911000.0,right,valid
train,Leys,Leys_3_20260604_163535,779,5821912244000,5822912244000.0,right,valid
train,Leys,Leys_3_20260604_163535,789,5822245577000,5823245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,799,5822578911000,5823578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,809,5822912244000,5823912244000.0,right,valid
train,Leys,Leys_3_20260604_163535,819,5823245577000,5824245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,829,5823578910000,5824578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,839,5823912244000,5824912244000.0,right,valid
train,Leys,Leys_3_20260604_163535,849,5824245577000,5825245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,859,5824578910000,5825578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,869,5824912244000,5825912244000.0,right,valid
train,Leys,Leys_3_20260604_163535,879,5825245577000,5826245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,889,5825578910000,5826578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,899,5825912244000,5826912243000.0,right,valid
train,Leys,Leys_3_20260604_163535,909,5826245577000,5827245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,919,5826578910000,5827578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,929,5826912243000,5827912243000.0,right,valid
train,Leys,Leys_3_20260604_163535,939,5827245577000,5828245577000.0,right,valid
train,Leys,Leys_3_20260604_163535,949,5827578910000,5828578910000.0,right,valid
train,Leys,Leys_3_20260604_163535,959,5827912243000,5828912243000.0,right,valid
train,Leys,Leys_3_20260604_163535,969,5828245577000,,right,future_after_recording_end
train,Leys,Leys_3_20260604_163535,979,5828578910000,,right,future_after_recording_end
train,Leys,Leys_3_20260604_163535,989,5828912243000,,right,future_after_recording_end
train,Leys,Leys_4_20260604_163704,769,5911445576000,5912445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,779,5911778910000,5912778910000.0,right,valid
train,Leys,Leys_4_20260604_163704,789,5912112243000,5913112243000.0,right,valid
train,Leys,Leys_4_20260604_163704,799,5912445576000,5913445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,809,5912778910000,5913778910000.0,right,valid
train,Leys,Leys_4_20260604_163704,819,5913112243000,5914112243000.0,right,valid
train,Leys,Leys_4_20260604_163704,829,5913445576000,5914445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,839,5913778910000,5914778909000.0,right,valid
train,Leys,Leys_4_20260604_163704,849,5914112243000,5915112243000.0,right,valid
train,Leys,Leys_4_20260604_163704,859,5914445576000,5915445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,869,5914778909000,5915778909000.0,right,valid
train,Leys,Leys_4_20260604_163704,879,5915112243000,5916112243000.0,right,valid
train,Leys,Leys_4_20260604_163704,889,5915445576000,5916445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,899,5915778909000,5916778909000.0,right,valid
train,Leys,Leys_4_20260604_163704,909,5916112243000,5917112243000.0,right,valid
train,Leys,Leys_4_20260604_163704,919,5916445576000,5917445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,929,5916778909000,5917778909000.0,right,valid
train,Leys,Leys_4_20260604_163704,939,5917112243000,5918112242000.0,right,valid
train,Leys,Leys_4_20260604_163704,949,5917445576000,5918445576000.0,right,valid
train,Leys,Leys_4_20260604_163704,959,5917778909000,5918778909000.0,right,future_hand_and_robot_frame_invalid
train,Leys,Leys_4_20260604_163704,969,5918112242000,,right,future_after_recording_end
train,Leys,Leys_4_20260604_163704,979,5918445576000,,right,future_after_recording_end
train,Leys,Leys_4_20260604_163704,989,5918778909000,,right,future_after_recording_end
train,Leys,Leys_5_20260604_163854,759,6020378909000,6021378909000.0,right,valid
train,Leys,Leys_5_20260604_163854,769,6020712242000,6021712242000.0,right,valid
train,Leys,Leys_5_20260604_163854,779,6021045575000,6022045575000.0,right,valid
train,Leys,Leys_5_20260604_163854,789,6021378909000,6022378909000.0,right,valid
train,Leys,Leys_5_20260604_163854,799,6021712242000,6022712242000.0,right,valid
train,Leys,Leys_5_20260604_163854,809,6022045575000,6023045575000.0,right,valid
train,Leys,Leys_5_20260604_163854,819,6022378909000,6023378908000.0,right,valid
train,Leys,Leys_5_20260604_163854,829,6022712242000,6023712242000.0,right,valid
train,Leys,Leys_5_20260604_163854,839,6023045575000,,right,future_after_recording_end
train,Leys,Leys_5_20260604_163854,849,6023378908000,,right,future_after_recording_end
train,Leys,Leys_5_20260604_163854,859,6023712242000,,right,future_after_recording_end
train,Maria,Maria_1_20260624_133852,999,5047402943000,5048402943000.0,right,valid
train,Maria,Maria_1_20260624_133852,1009,5047736276000,5048736276000.0,right,valid
train,Maria,Maria_1_20260624_133852,1019,5048069609000,5049069609000.0,right,valid
train,Maria,Maria_1_20260624_133852,1029,5048402943000,5049402943000.0,right,valid
train,Maria,Maria_1_20260624_133852,1039,5048736276000,5049736276000.0,right,valid
train,Maria,Maria_1_20260624_133852,1049,5049069609000,5050069609000.0,right,valid
train,Maria,Maria_1_20260624_133852,1059,5049402943000,5050402943000.0,right,valid
train,Maria,Maria_1_20260624_133852,1069,5049736276000,5050736276000.0,right,valid
train,Maria,Maria_1_20260624_133852,1079,5050069609000,,right,future_after_recording_end
train,Maria,Maria_1_20260624_133852,1089,5050402943000,,right,future_after_recording_end
train,Maria,Maria_1_20260624_133852,1099,5050736276000,,right,future_after_recording_end
train,Maria,Maria_2_20260624_134005,759,5112902942000,5113902942000.0,right,valid
train,Maria,Maria_2_20260624_134005,769,5113236275000,5114236275000.0,right,valid
train,Maria,Maria_2_20260624_134005,779,5113569609000,5114569609000.0,right,valid
train,Maria,Maria_2_20260624_134005,789,5113902942000,5114902942000.0,right,valid
train,Maria,Maria_2_20260624_134005,799,5114236275000,5115236275000.0,right,valid
train,Maria,Maria_2_20260624_134005,809,5114569609000,5115569609000.0,right,valid
train,Maria,Maria_2_20260624_134005,819,5114902942000,,right,future_after_recording_end
train,Maria,Maria_2_20260624_134005,829,5115236275000,,right,future_after_recording_end
train,Maria,Maria_2_20260624_134005,839,5115569609000,,right,future_after_recording_end
train,Maria,Maria_3_20260624_134101,999,5176302943000,5177302943000.0,right,future_hand_tracking_invalid
train,Maria,Maria_3_20260624_134101,1009,5176636276000,5177636276000.0,right,future_hand_tracking_invalid
train,Maria,Maria_3_20260624_134101,1019,5176969609000,5177969609000.0,right,future_hand_tracking_invalid
train,Maria,Maria_3_20260624_134101,1029,5177302943000,5178302943000.0,right,future_hand_tracking_invalid
train,Maria,Maria_3_20260624_134101,1039,5177636276000,5178636276000.0,right,future_hand_tracking_invalid
train,Maria,Maria_3_20260624_134101,1049,5177969609000,5178969609000.0,right,future_hand_and_robot_frame_invalid
train,Maria,Maria_3_20260624_134101,1059,5178302943000,,right,future_after_recording_end
train,Maria,Maria_3_20260624_134101,1069,5178636276000,,right,future_after_recording_end
train,Maria,Maria_3_20260624_134101,1079,5178969609000,,right,future_after_recording_end
train,Maria,Maria_4_20260624_134233,729,5259136275000,5260136275000.0,right,valid
train,Maria,Maria_4_20260624_134233,739,5259469609000,5260469609000.0,right,valid
train,Maria,Maria_4_20260624_134233,749,5259802942000,5260802942000.0,right,valid
train,Maria,Maria_4_20260624_134233,759,5260136275000,5261136275000.0,right,valid
train,Maria,Maria_4_20260624_134233,769,5260469609000,5261469609000.0,right,valid
train,Maria,Maria_4_20260624_134233,779,5260802942000,5261802942000.0,right,valid
train,Maria,Maria_4_20260624_134233,789,5261136275000,5262136275000.0,right,valid
train,Maria,Maria_4_20260624_134233,799,5261469609000,,right,future_after_recording_end
train,Maria,Maria_4_20260624_134233,809,5261802942000,,right,future_after_recording_end
train,Maria,Maria_4_20260624_134233,819,5262136275000,,right,future_after_recording_end
train,Maria,Maria_5_20260624_134337,949,5330602942000,5331602942000.0,right,future_hand_tracking_invalid
train,Maria,Maria_5_20260624_134337,959,5330936275000,5331936275000.0,right,valid
train,Maria,Maria_5_20260624_134337,969,5331269609000,5332269609000.0,right,valid
train,Maria,Maria_5_20260624_134337,979,5331602942000,5332602942000.0,right,valid
train,Maria,Maria_5_20260624_134337,989,5331936275000,5332936275000.0,right,valid
train,Maria,Maria_5_20260624_134337,999,5332269609000,5333269609000.0,right,valid
train,Maria,Maria_5_20260624_134337,1009,5332602942000,5333602942000.0,right,valid
train,Maria,Maria_5_20260624_134337,1019,5332936275000,5333936275000.0,right,valid
train,Maria,Maria_5_20260624_134337,1029,5333269609000,,right,future_after_recording_end
train,Maria,Maria_5_20260624_134337,1039,5333602942000,,right,future_after_recording_end
train,Maria,Maria_5_20260624_134337,1049,5333936275000,,right,future_after_recording_end
train,Melih,Melih_10_20260616_180515,1119,1266712242000,1267712242000.0,right,valid
train,Melih,Melih_10_20260616_180515,1129,1267045575000,1268045575000.0,right,valid
train,Melih,Melih_10_20260616_180515,1139,1267378908000,1268378908000.0,right,valid
train,Melih,Melih_10_20260616_180515,1149,1267712242000,1268712242000.0,right,valid
train,Melih,Melih_10_20260616_180515,1159,1268045575000,1269045575000.0,right,valid
train,Melih,Melih_10_20260616_180515,1169,1268378908000,1269378908000.0,right,valid
train,Melih,Melih_10_20260616_180515,1179,1268712242000,1269712242000.0,right,valid
train,Melih,Melih_10_20260616_180515,1189,1269045575000,,right,future_after_recording_end
train,Melih,Melih_10_20260616_180515,1199,1269378908000,,right,future_after_recording_end
train,Melih,Melih_10_20260616_180515,1209,1269712242000,,right,future_after_recording_end
train,Melih,Melih_1_20260616_175140,669,437373363000,438373362000.0,right,valid
train,Melih,Melih_1_20260616_175140,679,437706696000,438706696000.0,right,valid
train,Melih,Melih_1_20260616_175140,689,438040029000,439040029000.0,right,valid
train,Melih,Melih_1_20260616_175140,699,438373362000,439373362000.0,right,valid
train,Melih,Melih_1_20260616_175140,709,438706696000,439706696000.0,right,valid
train,Melih,Melih_1_20260616_175140,719,439040029000,440040029000.0,right,valid
train,Melih,Melih_1_20260616_175140,729,439373362000,440373362000.0,right,valid
train,Melih,Melih_1_20260616_175140,739,439706696000,440706696000.0,right,valid
train,Melih,Melih_1_20260616_175140,749,440040029000,441040029000.0,right,valid
train,Melih,Melih_1_20260616_175140,759,440373362000,,right,future_after_recording_end
train,Melih,Melih_1_20260616_175140,769,440706696000,,right,future_after_recording_end
train,Melih,Melih_1_20260616_175140,779,441040029000,,right,future_after_recording_end
train,Melih,Melih_2_20260616_175310,759,530145584000,531145584000.0,right,valid
train,Melih,Melih_2_20260616_175310,769,530478917000,531478917000.0,right,valid
train,Melih,Melih_2_20260616_175310,779,530812250000,531812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,789,531145584000,532145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,799,531478917000,532478917000.0,right,valid
train,Melih,Melih_2_20260616_175310,809,531812250000,532812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,819,532145583000,533145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,829,532478917000,533478917000.0,right,valid
train,Melih,Melih_2_20260616_175310,839,532812250000,533812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,849,533145583000,534145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,859,533478917000,534478916000.0,right,valid
train,Melih,Melih_2_20260616_175310,869,533812250000,534812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,879,534145583000,535145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,889,534478916000,535478916000.0,right,valid
train,Melih,Melih_2_20260616_175310,899,534812250000,535812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,909,535145583000,536145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,919,535478916000,536478916000.0,right,valid
train,Melih,Melih_2_20260616_175310,929,535812250000,536812250000.0,right,valid
train,Melih,Melih_2_20260616_175310,939,536145583000,537145583000.0,right,valid
train,Melih,Melih_2_20260616_175310,949,536478916000,537478916000.0,right,valid
train,Melih,Melih_2_20260616_175310,959,536812250000,537812249000.0,right,future_hand_and_robot_frame_invalid
train,Melih,Melih_2_20260616_175310,969,537145583000,,right,future_after_recording_end
train,Melih,Melih_2_20260616_175310,979,537478916000,,right,future_after_recording_end
train,Melih,Melih_2_20260616_175310,989,537812249000,,right,future_after_recording_end
train,Melih,Melih_3_20260616_175418,769,597912250000,598912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,779,598245583000,599245583000.0,right,valid
train,Melih,Melih_3_20260616_175418,789,598578916000,599578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,799,598912249000,599912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,809,599245583000,600245583000.0,right,valid
train,Melih,Melih_3_20260616_175418,819,599578916000,600578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,829,599912249000,600912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,839,600245583000,601245583000.0,right,valid
train,Melih,Melih_3_20260616_175418,849,600578916000,601578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,859,600912249000,601912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,869,601245583000,602245582000.0,right,valid
train,Melih,Melih_3_20260616_175418,879,601578916000,602578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,889,601912249000,602912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,899,602245582000,603245582000.0,right,valid
train,Melih,Melih_3_20260616_175418,909,602578916000,603578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,919,602912249000,603912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,929,603245582000,604245582000.0,right,valid
train,Melih,Melih_3_20260616_175418,939,603578916000,604578916000.0,right,valid
train,Melih,Melih_3_20260616_175418,949,603912249000,604912249000.0,right,valid
train,Melih,Melih_3_20260616_175418,959,604245582000,605245582000.0,right,valid
train,Melih,Melih_3_20260616_175418,969,604578916000,605578915000.0,right,valid
train,Melih,Melih_3_20260616_175418,979,604912249000,,right,future_after_recording_end
train,Melih,Melih_3_20260616_175418,989,605245582000,,right,future_after_recording_end
train,Melih,Melih_3_20260616_175418,999,605578915000,,right,future_after_recording_end
train,Melih,Melih_4_20260616_175523,739,661740026000,662740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,749,662073360000,663073360000.0,right,valid
train,Melih,Melih_4_20260616_175523,759,662406693000,663406693000.0,right,valid
train,Melih,Melih_4_20260616_175523,769,662740026000,663740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,779,663073360000,664073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,789,663406693000,664406693000.0,right,valid
train,Melih,Melih_4_20260616_175523,799,663740026000,664740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,809,664073359000,665073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,819,664406693000,665406693000.0,right,valid
train,Melih,Melih_4_20260616_175523,829,664740026000,665740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,839,665073359000,666073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,849,665406693000,666406692000.0,right,valid
train,Melih,Melih_4_20260616_175523,859,665740026000,666740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,869,666073359000,667073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,879,666406692000,667406692000.0,right,valid
train,Melih,Melih_4_20260616_175523,889,666740026000,667740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,899,667073359000,668073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,909,667406692000,668406692000.0,right,valid
train,Melih,Melih_4_20260616_175523,919,667740026000,668740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,929,668073359000,669073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,939,668406692000,669406692000.0,right,valid
train,Melih,Melih_4_20260616_175523,949,668740026000,669740026000.0,right,valid
train,Melih,Melih_4_20260616_175523,959,669073359000,670073359000.0,right,valid
train,Melih,Melih_4_20260616_175523,969,669406692000,670406692000.0,right,valid
train,Melih,Melih_4_20260616_175523,979,669740026000,670740025000.0,right,valid
train,Melih,Melih_4_20260616_175523,989,670073359000,,right,future_after_recording_end
train,Melih,Melih_4_20260616_175523,999,670406692000,,right,future_after_recording_end
train,Melih,Melih_4_20260616_175523,1009,670740025000,,right,future_after_recording_end
train,Melih,Melih_5_20260616_175612,809,714112248000,715112248000.0,right,valid
train,Melih,Melih_5_20260616_175612,819,714445582000,715445581000.0,right,valid
train,Melih,Melih_5_20260616_175612,829,714778915000,715778915000.0,right,valid
train,Melih,Melih_5_20260616_175612,839,715112248000,716112248000.0,right,valid
train,Melih,Melih_5_20260616_175612,849,715445581000,716445581000.0,right,valid
train,Melih,Melih_5_20260616_175612,859,715778915000,716778915000.0,right,valid
train,Melih,Melih_5_20260616_175612,869,716112248000,717112248000.0,right,valid
train,Melih,Melih_5_20260616_175612,879,716445581000,717445581000.0,right,valid
train,Melih,Melih_5_20260616_175612,889,716778915000,717778915000.0,right,valid
train,Melih,Melih_5_20260616_175612,899,717112248000,718112248000.0,right,valid
train,Melih,Melih_5_20260616_175612,909,717445581000,718445581000.0,right,valid
train,Melih,Melih_5_20260616_175612,919,717778915000,718778914000.0,right,valid
train,Melih,Melih_5_20260616_175612,929,718112248000,719112248000.0,right,valid
train,Melih,Melih_5_20260616_175612,939,718445581000,719445581000.0,right,valid
train,Melih,Melih_5_20260616_175612,949,718778914000,719778914000.0,right,valid
train,Melih,Melih_5_20260616_175612,959,719112248000,,right,future_after_recording_end
train,Melih,Melih_5_20260616_175612,969,719445581000,,right,future_after_recording_end
train,Melih,Melih_5_20260616_175612,979,719778914000,,right,future_after_recording_end
train,Melih,Melih_6_20260616_180104,769,1006145579000,1007145579000.0,right,valid
train,Melih,Melih_6_20260616_180104,779,1006478912000,1007478912000.0,right,valid
train,Melih,Melih_6_20260616_180104,789,1006812245000,1007812245000.0,right,valid
train,Melih,Melih_6_20260616_180104,799,1007145579000,1008145578000.0,right,valid
train,Melih,Melih_6_20260616_180104,809,1007478912000,1008478912000.0,right,valid
train,Melih,Melih_6_20260616_180104,819,1007812245000,1008812245000.0,right,valid
train,Melih,Melih_6_20260616_180104,829,1008145578000,1009145578000.0,right,valid
train,Melih,Melih_6_20260616_180104,839,1008478912000,1009478912000.0,right,valid
train,Melih,Melih_6_20260616_180104,849,1008812245000,1009812245000.0,right,valid
train,Melih,Melih_6_20260616_180104,859,1009145578000,1010145578000.0,right,valid
train,Melih,Melih_6_20260616_180104,869,1009478912000,1010478912000.0,right,valid
train,Melih,Melih_6_20260616_180104,879,1009812245000,1010812245000.0,right,valid
train,Melih,Melih_6_20260616_180104,889,1010145578000,1011145578000.0,right,valid
train,Melih,Melih_6_20260616_180104,899,1010478912000,1011478911000.0,right,valid
train,Melih,Melih_6_20260616_180104,909,1010812245000,,right,future_after_recording_end
train,Melih,Melih_6_20260616_180104,919,1011145578000,,right,future_after_recording_end
train,Melih,Melih_6_20260616_180104,929,1011478911000,,right,future_after_recording_end
train,Melih,Melih_7_20260616_180202,889,1066712244000,1067712244000.0,right,valid
train,Melih,Melih_7_20260616_180202,899,1067045578000,1068045578000.0,right,valid
train,Melih,Melih_7_20260616_180202,909,1067378911000,1068378911000.0,right,valid
train,Melih,Melih_7_20260616_180202,919,1067712244000,1068712244000.0,right,valid
train,Melih,Melih_7_20260616_180202,929,1068045578000,1069045578000.0,right,valid
train,Melih,Melih_7_20260616_180202,939,1068378911000,1069378911000.0,right,valid
train,Melih,Melih_7_20260616_180202,949,1068712244000,1069712244000.0,right,valid
train,Melih,Melih_7_20260616_180202,959,1069045578000,1070045577000.0,right,valid
train,Melih,Melih_7_20260616_180202,969,1069378911000,1070378911000.0,right,valid
train,Melih,Melih_7_20260616_180202,979,1069712244000,1070712244000.0,right,valid
train,Melih,Melih_7_20260616_180202,989,1070045577000,1071045577000.0,right,valid
train,Melih,Melih_7_20260616_180202,999,1070378911000,1071378911000.0,right,valid
train,Melih,Melih_7_20260616_180202,1009,1070712244000,1071712244000.0,right,valid
train,Melih,Melih_7_20260616_180202,1019,1071045577000,,right,future_after_recording_end
train,Melih,Melih_7_20260616_180202,1029,1071378911000,,right,future_after_recording_end
train,Melih,Melih_7_20260616_180202,1039,1071712244000,,right,future_after_recording_end
train,Melih,Melih_8_20260616_180307,819,1128912244000,1129912244000.0,right,valid
train,Melih,Melih_8_20260616_180307,829,1129245577000,1130245577000.0,right,valid
train,Melih,Melih_8_20260616_180307,839,1129578911000,1130578911000.0,right,valid
train,Melih,Melih_8_20260616_180307,849,1129912244000,1130912244000.0,right,valid
train,Melih,Melih_8_20260616_180307,859,1130245577000,1131245577000.0,right,valid
train,Melih,Melih_8_20260616_180307,869,1130578911000,1131578910000.0,right,valid
train,Melih,Melih_8_20260616_180307,879,1130912244000,1131912244000.0,right,valid
train,Melih,Melih_8_20260616_180307,889,1131245577000,1132245577000.0,right,valid
train,Melih,Melih_8_20260616_180307,899,1131578910000,1132578910000.0,right,valid
train,Melih,Melih_8_20260616_180307,909,1131912244000,1132912244000.0,right,valid
train,Melih,Melih_8_20260616_180307,919,1132245577000,1133245577000.0,right,valid
train,Melih,Melih_8_20260616_180307,929,1132578910000,1133578910000.0,right,valid
train,Melih,Melih_8_20260616_180307,939,1132912244000,1133912244000.0,right,valid
train,Melih,Melih_8_20260616_180307,949,1133245577000,1134245577000.0,right,valid
train,Melih,Melih_8_20260616_180307,959,1133578910000,1134578910000.0,right,valid
train,Melih,Melih_8_20260616_180307,969,1133912244000,,right,future_after_recording_end
train,Melih,Melih_8_20260616_180307,979,1134245577000,,right,future_after_recording_end
train,Melih,Melih_8_20260616_180307,989,1134578910000,,right,future_after_recording_end
train,Melih,Melih_9_20260616_180402,869,1186845577000,1187845576000.0,right,valid
train,Melih,Melih_9_20260616_180402,879,1187178910000,1188178910000.0,right,valid
train,Melih,Melih_9_20260616_180402,889,1187512243000,1188512243000.0,right,valid
train,Melih,Melih_9_20260616_180402,899,1187845576000,1188845576000.0,right,valid
train,Melih,Melih_9_20260616_180402,909,1188178910000,1189178910000.0,right,valid
train,Melih,Melih_9_20260616_180402,919,1188512243000,1189512243000.0,right,valid
train,Melih,Melih_9_20260616_180402,929,1188845576000,1189845576000.0,right,valid
train,Melih,Melih_9_20260616_180402,939,1189178910000,1190178910000.0,right,future_hand_tracking_invalid
train,Melih,Melih_9_20260616_180402,949,1189512243000,,right,future_after_recording_end
train,Melih,Melih_9_20260616_180402,959,1189845576000,,right,future_after_recording_end
train,Melih,Melih_9_20260616_180402,969,1190178910000,,right,future_after_recording_end
train,Suthan,Suthan_1_20260604_164834,1079,6610012249000,6611012249000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1089,6610345583000,6611345583000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1099,6610678916000,6611678916000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1109,6611012249000,6612012249000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1119,6611345583000,6612345582000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1129,6611678916000,6612678916000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1139,6612012249000,6613012249000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1149,6612345582000,6613345582000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1159,6612678916000,6613678916000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1169,6613012249000,6614012249000.0,right,valid
train,Suthan,Suthan_1_20260604_164834,1179,6613345582000,6614345582000.0,right,future_hand_tracking_invalid
train,Suthan,Suthan_1_20260604_164834,1189,6613678916000,6614678915000.0,right,future_hand_tracking_invalid
train,Suthan,Suthan_1_20260604_164834,1199,6614012249000,,right,future_after_recording_end
train,Suthan,Suthan_1_20260604_164834,1209,6614345582000,,right,future_after_recording_end
train,Suthan,Suthan_1_20260604_164834,1219,6614678915000,,right,future_after_recording_end
train,Suthan,Suthan_3_20260604_165324,919,6895606691000,6896606691000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,929,6895940025000,6896940024000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,939,6896273358000,6897273358000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,949,6896606691000,6897606691000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,959,6896940024000,6897940024000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,969,6897273358000,6898273358000.0,right,valid
