split,participant,sequence_id,status,eligible,reasons,receiving_hand_id,receiving_hand,handover_start_timestamp_ns,handover_end_timestamp_ns,handover_duration_seconds,aggregation_start_timestamp_ns,aggregation_end_timestamp_ns,stable_window_lag_seconds,candidate_rows,valid_samples,valid_ratio,valid_span_seconds,position_p90_deviation_m,orientation_p90_deviation_deg,target_x_m,target_y_m,target_z_m,target_qx,target_qy,target_qz,target_qw
train,Jola,Jola_1_20260624_131133,accepted,True,,1,right,3412436276000,3416369609000,3.933333,3415436276000,3415936276000,0.433333,16,16,1.0,0.5,0.04759269294843729,14.165846849830121,0.15637749433517456,0.42980796098709106,0.14279505610466003,-0.5363717675209045,-0.40295201539993286,0.2716255187988281,0.6900395750999451
train,Jola,Jola_2_20260624_131246,accepted,True,,1,right,3488269609000,3492002943000,3.733334,3491202943000,3491702942000,0.300001,16,16,1.0,0.499999,0.04622420689147633,17.807059011958657,0.12729689478874207,0.47574910521507263,0.20105239748954773,-0.6231390833854675,-0.3368147313594818,0.24438579380512238,0.6622152924537659
train,Jola,Jola_3_20260624_131435,accepted,True,,1,right,3594636276000,3598036276000,3.4,3597002943000,3597502943000,0.533333,16,16,1.0,0.5,0.039423010301292624,8.559723013081044,0.1052442118525505,0.33490657806396484,0.159271240234375,-0.5207676887512207,-0.44370052218437195,0.23831553757190704,0.6893015503883362
train,Julienco,Julienco_1_20260624_125251,accepted,True,,1,right,2280869609000,2287969609000,7.1,2287469609000,2287969609000,0.0,16,14,0.875,0.433333,0.021309486843430966,13.145342469703442,0.31121423840522766,0.4738861918449402,-0.0021205840166658163,0.2166353464126587,0.3932514488697052,0.5257731676101685,0.7224853038787842
train,Julienco,Julienco_2_20260624_125435,accepted,True,,1,right,2379836275000,2382902942000,3.066667,2382402942000,2382902942000,0.0,16,14,0.875,0.433333,0.005353384140132498,1.1135822476517032,0.07759394496679306,0.3217766284942627,0.0634780079126358,-0.5323078036308289,-0.3143111765384674,0.22973230481147766,0.7517180442810059
train,Julienco,Julienco_3_20260624_125549,accepted,True,,1,right,2464402943000,2468602942000,4.199999,2467969609000,2468469609000,0.133333,16,16,1.0,0.5,0.0356665252992084,16.17423166378852,0.09486732631921768,0.3395061492919922,0.06343076378107071,-0.5454787015914917,-0.3139899969100952,0.2964576780796051,0.7183147668838501
train,Julienco,Julienco_4_20260624_125717,accepted,True,,1,right,2548869609000,2552969609000,4.1,2552469609000,2552969609000,0.0,16,13,0.8125,0.4,0.00365926721015206,0.9586451766886368,0.1359105110168457,0.32176581025123596,0.058813922107219696,-0.4594467878341675,-0.3722255229949951,0.3344481289386749,0.7338264584541321
train,Julienco,Julienco_5_20260624_125942,accepted,True,,1,right,2693902942000,2698436276000,4.533334,2697936276000,2698436276000,0.0,16,14,0.875,0.433333,0.006599111790572193,4.2271925838568105,0.17356616258621216,0.3996276259422302,0.01298176497220993,0.161128431558609,0.29484206438064575,0.5639451146125793,0.7543684244155884
train,Julienco,Julienco_7_20260624_130215,accepted,True,,1,right,2840569609000,2845169609000,4.6,2844669609000,2845169609000,0.0,16,13,0.8125,0.4,0.018441326193717574,10.956331943105695,0.06960337609052658,0.3404248356819153,0.053926981985569,-0.5169339776039124,-0.27728837728500366,0.2811538577079773,0.7595017552375793
train,Julienco,Julienco_8_20260624_130311,accepted,True,,1,right,2898202943000,2901369609000,3.166666,2900869609000,2901369609000,0.0,16,14,0.875,0.433334,0.0017478124321058813,0.6580235101848001,0.07538556307554245,0.3316468298435211,0.030957162380218506,-0.5529776811599731,-0.3267867863178253,0.29204848408699036,0.708613932132721
train,Leys,Leys_1_20260604_163147,accepted,True,,1,right,5590012247000,5594278913000,4.266666,5593778913000,5594278913000,0.0,16,14,0.875,0.433333,0.003630190747281778,0.6336881182217757,0.1440340280532837,0.4607592523097992,0.10102373361587524,-0.35732537508010864,-0.3728195130825043,0.46332505345344543,0.7201764583587646
train,Leys,Leys_2_20260604_163417,accepted,True,,1,right,5737945578000,5742578911000,4.633333,5741578911000,5742078911000,0.5,16,16,1.0,0.5,0.034532664809324036,6.303179223561239,0.1436697244644165,0.44614654779434204,0.0994606465101242,-0.3617956042289734,-0.34690773487091064,0.4694075286388397,0.7269219756126404
train,Leys,Leys_3_20260604_163535,accepted,True,,1,right,5821512244000,5829178910000,7.666666,5828678910000,5829178910000,0.0,16,13,0.8125,0.4,0.0032280046352915963,1.1615838440587882,0.2980410158634186,0.6877232193946838,0.015328357927501202,-0.0871630385518074,0.1438300460577011,0.6722208857536316,0.7209956049919128
train,Leys,Leys_4_20260604_163704,accepted,True,,1,right,5911445576000,5918778909000,7.333333,5917412242000,5917912242000,0.866667,16,16,1.0,0.5,0.046721690073707356,22.71927254550502,0.334203839302063,0.6907442808151245,0.005775962490588427,-0.060947198420763016,0.1969325691461563,0.6988409161567688,0.6849265694618225
train,Leys,Leys_5_20260604_163854,accepted,True,,1,right,6020145575000,6023978908000,3.833333,6023045575000,6023545575000,0.433333,16,16,1.0,0.5,0.04148305618683437,9.175343671795993,0.12129174917936325,0.48798611760139465,0.06363880634307861,-0.34612125158309937,-0.3390462100505829,0.45365574955940247,0.7479600310325623
train,Maria,Maria_1_20260624_133852,accepted,True,,1,right,5047169609000,5051036276000,3.866667,5050536276000,5051036276000,0.0,16,13,0.8125,0.4,0.049773741114169955,18.356959491977626,0.11829598993062973,0.31966349482536316,0.1571328490972519,-0.5227557420730591,-0.4416552782058716,0.23314626514911652,0.6908761858940125
train,Maria,Maria_2_20260624_134005,accepted,True,,1,right,5112636275000,5115702942000,3.066667,5114669609000,5115169609000,0.533333,16,16,1.0,0.5,0.047811780060430006,11.467230618609365,0.09677214920520782,0.311074435710907,0.11454013735055923,-0.34473225474357605,-0.4085841774940491,0.3138813078403473,0.784663736820221
train,Maria,Maria_4_20260624_134233,accepted,True,,1,right,5259102942000,5262402942000,3.3,5261902942000,5262402942000,0.0,16,13,0.8125,0.4,0.005521890168671836,1.200529063023936,0.09532657265663147,0.3244803249835968,0.11515408754348755,-0.27854999899864197,-0.4199706017971039,0.276172012090683,0.8183908462524414
train,Melih,Melih_10_20260616_180515,accepted,True,,1,right,1266712242000,1269978908000,3.266666,1269478908000,1269978908000,0.0,16,14,0.875,0.433334,0.010803714736553914,1.4337787487212625,0.15433499217033386,0.40309685468673706,0.05926663428544998,-0.36953574419021606,-0.3553539514541626,0.39133039116859436,0.7642168402671814
train,Melih,Melih_1_20260616_175140,accepted,True,,1,right,437173363000,441173362000,3.999999,440673362000,441173362000,0.0,16,13,0.8125,0.4,0.011952905684368425,1.849389043375785,0.1576003134250641,0.35786178708076477,0.07367110997438431,-0.3844590187072754,-0.3444000780582428,0.3798335790634155,0.7676628828048706
train,Melih,Melih_2_20260616_175310,accepted,True,,1,right,530012250000,537812249000,7.799999,536745583000,537245583000,0.566666,16,16,1.0,0.5,0.03532215352811564,24.688098862362164,0.1548161804676056,0.36334723234176636,0.057192884385585785,-0.21428115665912628,-0.2477099746465683,0.35750633478164673,0.8745927810668945
train,Melih,Melih_3_20260616_175418,accepted,True,,1,right,597912250000,605745582000,7.833332,604345582000,604845582000,0.9,16,16,1.0,0.5,0.044484678631785915,15.149467887429083,0.1576637476682663,0.41626930236816406,0.07590377330780029,-0.4122161567211151,-0.26108628511428833,0.4895118474960327,0.7226963043212891
train,Melih,Melih_4_20260616_175523,rejected,False,unstable_position;unstable_orientation,1,right,661706693000,670773359000,9.066666,670273359000,670773359000,0.0,16,15,0.9375,0.466666,0.13186470754677385,30.711526452031695,0.27323439717292786,0.18875323235988617,0.11922497302293777,0.10694918781518936,0.35166501998901367,0.6175041794776917,0.6954007148742676
train,Melih,Melih_5_20260616_175612,accepted,True,,1,right,713812248000,719845581000,6.033333,719345581000,719845581000,0.0,16,15,0.9375,0.466667,0.0049751180228925305,1.4784298701240812,0.14694257080554962,0.3841424584388733,0.07037469744682312,-0.3713809847831726,-0.371119886636734,0.4028978943824768,0.7496795654296875
train,Melih,Melih_6_20260616_180104,accepted,True,,1,right,1005945579000,1011778911000,5.833332,1011278911000,1011778911000,0.0,16,13,0.8125,0.4,0.005814817950821777,1.7898731412182896,0.15582551062107086,0.38516056537628174,0.050823796540498734,-0.41585269570350647,-0.3859263062477112,0.3763050436973572,0.7324765920639038
train,Melih,Melih_7_20260616_180202,accepted,True,,1,right,1066678911000,1071878911000,5.2,1071378911000,1071878911000,0.0,16,13,0.8125,0.4,0.008393179107466833,1.2330414134943135,0.14445996284484863,0.37157803773880005,0.07503034919500351,-0.39460980892181396,-0.36458155512809753,0.375027060508728,0.7554588317871094
train,Melih,Melih_8_20260616_180307,accepted,True,,1,right,1128812244000,1134778910000,5.966666,1134278910000,1134778910000,0.0,16,13,0.8125,0.4,0.004627247559437832,1.2334130615721286,0.15068474411964417,0.36316215991973877,0.06240369752049446,-0.3717341125011444,-0.3693709969520569,0.3852958083152771,0.7595564126968384
train,Melih,Melih_9_20260616_180402,accepted,True,,1,right,1186578910000,1190212243000,3.633333,1189712243000,1190212243000,0.0,16,13,0.8125,0.4,0.007677529931794804,1.4568629326744342,0.13911640644073486,0.37430697679519653,0.06654582917690277,-0.35386162996292114,-0.3644803464412689,0.39259225130081177,0.766685962677002
train,Miro,Miro_2_20260604_153451,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,2172445636000,2177245636000,4.8,2176745636000,2177245636000,0.0,16,3,0.1875,0.066666,,,,,,,,,
train,Miro,Miro_3_20260604_153609,accepted,True,,1,right,2248845635000,2253178968000,4.333333,2252112302000,2252612302000,0.566666,16,16,1.0,0.5,0.03991980072007704,13.496042642907547,0.203199565410614,0.46655067801475525,0.0763593465089798,-0.3832758665084839,-0.35787713527679443,0.4127996861934662,0.7447280883789062
train,Paul,Paul_10_20260730_200732,accepted,True,,0,left,663936275000,677069609000,13.133334,676569609000,677069609000,0.0,16,14,0.875,0.433333,0.0015471887156571751,0.8262793657288762,-0.18694640696048737,0.3111344873905182,0.01334855891764164,-0.14925523102283478,0.1249426007270813,-0.5942762494087219,0.7803511619567871
train,Paul,Paul_11_20260730_200816,accepted,True,,0,left,710102943000,719636276000,9.533333,719136276000,719636276000,0.0,16,13,0.8125,0.4,0.02854187935546124,4.4316748803778125,-0.14816272258758545,0.32323795557022095,0.022218365222215652,-0.3189355134963989,0.1763821542263031,-0.43111130595207214,0.8254165649414062
train,Paul,Paul_12_20260730_200900,accepted,True,,0,left,753402942000,765869609000,12.466667,765369609000,765869609000,0.0,16,12,0.75,0.366667,0.029855129907326326,8.950266023289778,-0.20945662260055542,0.3268311619758606,0.002261808142066002,-0.03334726393222809,-0.23308798670768738,-0.4493013322353363,0.8617924451828003
train,Paul,Paul_13_20260730_201414,accepted,True,,0,left,1065169609000,1076769609000,11.6,1076236275000,1076736275000,0.033334,16,12,0.75,0.366667,0.0023569179544194736,1.484481947720984,-0.1644444465637207,0.307645320892334,-0.003256495576351881,-0.13989365100860596,0.0157551858574152,-0.48683926463127136,0.8620725274085999
train,Paul,Paul_14_20260730_201501,accepted,True,,0,left,1114102942000,1125569609000,11.466667,1125036275000,1125536275000,0.033334,16,12,0.75,0.366667,0.0035393099995846503,1.8430664168339008,-0.22981742024421692,0.32989615201950073,-0.0016712688375264406,0.05751221999526024,-0.31502723693847656,-0.4750514030456543,0.8196196556091309
train,Paul,Paul_15_20260730_201546,accepted,True,,0,left,1159636275000,1172969609000,13.333334,1171769609000,1172269609000,0.7,16,16,1.0,0.5,0.04803127225466808,12.944047431569954,-0.10910399258136749,0.30163586139678955,0.19822153449058533,-0.4449807405471802,0.18119919300079346,-0.3296308219432831,0.8127130270004272
train,Paul,Paul_16_20260730_201647,accepted,True,,0,left,1218602942000,1230169609000,11.566667,1229669609000,1230169609000,0.0,16,13,0.8125,0.4,0.0037684860183157514,5.070251752596917,-0.24254952371120453,0.3210437297821045,-0.0032324539497494698,-0.05089199170470238,-0.19268660247325897,-0.4617002308368683,0.8643580079078674
train,Paul,Paul_17_20260730_201734,accepted,True,,0,left,1264902942000,1274136276000,9.233334,1273636276000,1274136276000,0.0,16,12,0.75,0.366667,0.002350382203201108,2.222541392838964,-0.23155556619167328,0.30991271138191223,-0.0043408796191215515,0.1810600757598877,-0.28798264265060425,-0.5909302234649658,0.7314948439598083
train,Paul,Paul_18_20260730_201826,accepted,True,,0,left,1320369609000,1331736275000,11.366666,1330569609000,1331069609000,0.666666,16,16,1.0,0.5,0.045044778010178865,11.538676529440808,-0.13027995824813843,0.29079681634902954,0.1777975708246231,-0.34242260456085205,0.13331086933612823,-0.3975142538547516,0.8408075571060181
train,Paul,Paul_19_20260730_201912,accepted,True,,0,left,1369736276000,1379636276000,9.9,1378836276000,1379302943000,0.333333,15,15,1.0,0.466667,0.035936996349957694,4.29222686259758,-0.12782230973243713,0.31330251693725586,0.10443426668643951,-0.31419792771339417,0.17839300632476807,-0.409122109413147,0.8378989696502686
train,Paul,Paul_1_20260730_195810,accepted,True,,0,left,103869609000,111002942000,7.133333,110502942000,111002942000,0.0,16,13,0.8125,0.4,0.004765878865340789,1.8803077874053034,-0.2339903861284256,0.42068836092948914,0.009943297132849693,0.19152146577835083,-0.28391900658607483,-0.6488617658615112,0.6794762015342712
train,Paul,Paul_20_20260730_202000,accepted,True,,1,right,1412002942000,1422869609000,10.866667,1422369609000,1422869609000,0.0,16,12,0.75,0.366666,0.01027646154379677,11.4890908758695,-0.8928482532501221,0.4766434133052826,-0.012971917167305946,0.1989058256149292,0.4308568239212036,0.36677008867263794,0.8001741170883179
train,Paul,Paul_21_20260730_202043,accepted,True,,1,right,1457769609000,1470336276000,12.566667,1469836276000,1470336276000,0.0,16,12,0.75,0.366667,0.015183313220452908,3.4708974262894485,-0.9153622984886169,0.4997217059135437,-0.023895032703876495,0.22562862932682037,0.4467737674713135,0.3599204123020172,0.78736412525177
train,Paul,Paul_22_20260730_202129,accepted,True,,1,right,1502269609000,1514636276000,12.366667,1514136276000,1514636276000,0.0,16,12,0.75,0.366666,0.005626365726189496,5.496881551587769,-0.8761537671089172,0.4602189064025879,-0.004722509533166885,0.25079384446144104,0.4752974808216095,0.41293656826019287,0.7353082299232483
train,Paul,Paul_23_20260730_202216,accepted,True,,1,right,1546936276000,1556969609000,10.033333,1556469609000,1556969609000,0.0,16,12,0.75,0.366667,0.003662801673283147,4.640300587820425,-0.9121720194816589,0.45629048347473145,-0.009462366811931133,0.24918095767498016,0.4473317861557007,0.42005014419555664,0.7492402791976929
train,Paul,Paul_24_20260730_202257,accepted,True,,1,right,1594669609000,1603236275000,8.566666,1602736276000,1603236275000,0.0,16,13,0.8125,0.399999,0.01809042486529307,5.812631662451771,-0.9211838245391846,0.47975704073905945,-0.011364872567355633,0.217030867934227,0.4416351616382599,0.4084606170654297,0.7687755823135376
train,Paul,Paul_25_20260730_202344,accepted,True,,0,left,1633802942000,1642936275000,9.133333,1642436275000,1642936275000,0.0,16,12,0.75,0.366667,0.0022882898270978587,3.0252267185443302,-0.2662045657634735,0.32639193534851074,-0.0017065597930923104,0.07504627853631973,-0.3075297474861145,-0.6247827410697937,0.7137506604194641
train,Paul,Paul_2_20260730_195858,accepted,True,,0,left,150669609000,161169609000,10.5,160669609000,161169609000,0.0,16,12,0.75,0.366667,0.02303288261454949,23.79432449546806,-0.27472376823425293,0.4320610761642456,0.002091046655550599,0.23668015003204346,-0.4099416732788086,-0.6618832945823669,0.5812407732009888
train,Paul,Paul_3_20260730_195956,accepted,True,,0,left,207102943000,217169609000,10.066666,216669609000,217169609000,0.0,16,13,0.8125,0.4,0.0030608577333673154,4.771168891712255,-0.16642671823501587,0.37043654918670654,-0.0008199784206226468,0.3378945589065552,-0.4245416820049286,-0.49622663855552673,0.6777542233467102
train,Paul,Paul_4_20260730_200057,accepted,True,,0,left,271369609000,280202943000,8.833334,279736276000,280202943000,0.0,15,12,0.8,0.366667,0.004282676907272779,1.586804589984701,-0.25407224893569946,0.414894700050354,0.023346396163105965,0.39355137944221497,-0.3826127350330353,-0.556089460849762,0.6240907907485962
train,Paul,Paul_5_20260730_200140,accepted,True,,0,left,312936275000,321736275000,8.8,321236275000,321736275000,0.0,16,13,0.8125,0.4,0.0026103475851501886,1.1569546602488683,-0.22810040414333344,0.4263867735862732,0.011569890193641186,0.27904409170150757,-0.31274834275245667,-0.5787907838821411,0.6995170712471008
train,Paul,Paul_6_20260730_200221,accepted,True,,0,left,353302943000,367136276000,13.833333,366636276000,367136276000,0.0,16,12,0.75,0.366667,0.0018693716202352142,1.6070136167220135,-0.22015628218650818,0.41322892904281616,0.015452321618795395,0.3689597249031067,-0.4228646159172058,-0.5212395191192627,0.6429336071014404
train,Paul,Paul_7_20260730_200314,accepted,True,,0,left,406002942000,415869609000,9.866667,415369609000,415869609000,0.0,16,13,0.8125,0.4,0.0018080720439103157,1.15128083724274,-0.3011254668235779,0.4723544418811798,-0.0020419100765138865,0.3340093791484833,-0.4770192503929138,-0.47758737206459045,0.6578758955001831
train,Paul,Paul_8_20260730_200353,accepted,True,,0,left,450902942000,462202943000,11.300001,461736276000,462202943000,0.0,15,12,0.8,0.366667,0.0038534107408539466,2.5558426122299136,-0.12781336903572083,0.3465384840965271,-0.009496000595390797,0.08572565019130707,-0.2881474792957306,-0.5352638959884644,0.7893761396408081
train,Paul,Paul_9_20260730_200546,accepted,True,,0,left,559269609000,569602942000,10.333333,569069609000,569569609000,0.033333,16,12,0.75,0.366666,0.005138373936995926,1.4794207890231867,-0.15097573399543762,0.303408145904541,0.03183251619338989,-0.4557003080844879,0.32578611373901367,-0.3446984887123108,0.7532486915588379
train,Suthan,Suthan_1_20260604_164834,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,6609845583000,6614845582000,4.999999,6614345582000,6614845582000,0.0,16,0,0.0,0.0,,,,,,,,,
train,Suthan,Suthan_2_20260604_165031,accepted,True,,1,right,6722012249000,6725245582000,3.233333,6724745582000,6725245582000,0.0,16,13,0.8125,0.4,0.002904607741075398,1.7343453823038963,0.09818438440561295,0.4876653552055359,0.13836488127708435,-0.3279646337032318,-0.23516911268234253,0.4040384888648987,0.8209065794944763
train,Suthan,Suthan_3_20260604_165324,accepted,True,,1,right,6895306691000,6899073358000,3.766667,6898573358000,6899073358000,0.0,16,14,0.875,0.433333,0.008877240380187664,1.6291050027919336,0.09007120132446289,0.4541257321834564,0.11523871123790741,-0.38031959533691406,-0.20936685800552368,0.4181801378726959,0.7979021668434143
train,Suthan,Suthan_4_20260604_165434,accepted,True,,1,right,6963178913000,6968145579000,4.966666,6967145579000,6967645579000,0.5,16,16,1.0,0.5,0.04683544163274772,13.669407017288062,0.09272417426109314,0.4646662771701813,0.11538711935281754,-0.38400644063949585,-0.21085041761398315,0.4301206171512604,0.789352536201477
train,Tarik,Tarik_10_20260704_142949,accepted,True,,0,left,7627069609000,7634069609000,7.0,7633569609000,7634069609000,0.0,16,12,0.75,0.366667,0.007329757773005516,3.0216796689538263,1.0794179439544678,0.5317738056182861,0.011897316202521324,0.49171558022499084,-0.3986225426197052,-0.21089906990528107,0.744874119758606
train,Tarik,Tarik_11_20260704_143216,accepted,True,,1,right,7773236276000,7783302942000,10.066666,7782769609000,7783269609000,0.033333,16,12,0.75,0.366667,0.0017819453546770738,0.8027584331264666,0.4546143114566803,0.4434630870819092,0.0012050359509885311,0.12245842814445496,0.30926385521888733,0.6642231345176697,0.6694530844688416
train,Tarik,Tarik_12_20260704_143334,accepted,True,,0,left,7844169609000,7851302942000,7.133333,7850802942000,7851302942000,0.0,16,14,0.875,0.433334,0.004050769444067071,3.2886866575418647,1.1193199157714844,0.5315462350845337,0.00484661478549242,0.5052699446678162,-0.4000056982040405,-0.2626296281814575,0.7181388139724731
train,Tarik,Tarik_13_20260704_143446,accepted,True,,0,left,7918269609000,7928002943000,9.733334,7927469609000,7927969609000,0.033334,16,12,0.75,0.366667,0.0050445711710069095,3.5576123674188,1.1026204824447632,0.5385311841964722,0.004953565075993538,0.5029430389404297,-0.3924679458141327,-0.2347487211227417,0.73342365026474
train,Tarik,Tarik_14_20260704_143554,accepted,True,,0,left,7989102942000,7998436275000,9.333333,7997936275000,7998436275000,0.0,16,14,0.875,0.433334,0.00383030139949609,2.1876350185543214,1.0978964567184448,0.5375346541404724,-0.01168747991323471,0.48351138830184937,-0.36937928199768066,-0.21685723960399628,0.7633797526359558
train,Tarik,Tarik_15_20260704_143803,accepted,True,,0,left,8129302942000,8137436276000,8.133334,8136869609000,8137369609000,0.066667,16,12,0.75,0.366667,0.006580216333448259,1.9510518222223114,1.0984115600585938,0.5324105024337769,0.0027969256043434143,0.5008883476257324,-0.3678303062915802,-0.2371673882007599,0.7467016577720642
train,Tarik,Tarik_16_20260704_143930,accepted,True,,0,left,8199936276000,8208502942000,8.566666,8208002943000,8208502942000,0.0,16,12,0.75,0.366666,0.003815255820849157,1.6520218426466688,1.078197717666626,0.5311551094055176,-0.0024796011857688427,0.47123342752456665,-0.4109906256198883,-0.21909236907958984,0.7490155100822449
train,Tarik,Tarik_17_20260704_144050,accepted,True,,0,left,8284402942000,8292802942000,8.4,8292302942000,8292802942000,0.0,16,14,0.875,0.433333,0.003907138537226876,1.3304338524113126,1.1223716735839844,0.5270105600357056,-0.01648811250925064,0.4003646671772003,-0.39435476064682007,-0.2874418795108795,0.7756091952323914
train,Tarik,Tarik_18_20260704_144512,accepted,True,,0,left,8551736276000,8559536276000,7.8,8559036276000,8559536276000,0.0,16,12,0.75,0.366666,0.0034625124562956537,2.6732088863303844,1.1109504699707031,0.5330191850662231,-0.010231591761112213,0.45222964882850647,-0.3545301556587219,-0.27944523096084595,0.769225001335144
train,Tarik,Tarik_1_20260704_141845,accepted,True,,1,right,6967136275000,6975769609000,8.633334,6975269609000,6975769609000,0.0,16,14,0.875,0.433333,0.008368850444477416,4.908475313859076,0.490483820438385,0.5257630944252014,0.09314806759357452,-0.19324339926242828,-0.08035703748464584,0.8891528248786926,0.40694835782051086
train,Tarik,Tarik_20_20260704_145000,accepted,True,,1,right,8836269609000,8843336276000,7.066667,8842836276000,8843336276000,0.0,16,12,0.75,0.366666,0.008076002537760914,1.6743053116560263,0.5003341436386108,0.49157261848449707,-0.02105873078107834,-0.029491020366549492,0.313959002494812,0.6778976917266846,0.6640894412994385
train,Tarik,Tarik_21_20260704_145054,accepted,True,,1,right,8891502942000,8898169609000,6.666667,8897669609000,8898169609000,0.0,16,13,0.8125,0.4,0.0032880786752598904,1.9415130889953918,0.49669986963272095,0.5339730978012085,-0.07889387011528015,0.2943325936794281,0.24460114538669586,0.8041413426399231,0.45485740900039673
train,Tarik,Tarik_23_20260704_145434,accepted,True,,0,left,9112602942000,9119969609000,7.366667,9119469609000,9119969609000,0.0,16,12,0.75,0.366667,0.007909236582390821,2.1280720341772055,1.028594970703125,0.24850308895111084,0.045056089758872986,0.3310260474681854,-0.21629467606544495,-0.536281406879425,0.7456812858581543
train,Tarik,Tarik_24_20260704_145314,accepted,True,,1,right,9024269609000,9031869609000,7.6,9031369609000,9031869609000,0.0,16,13,0.8125,0.4,0.014324905525128714,3.2735858578746746,0.46960458159446716,0.5479137897491455,-0.05984681844711304,0.023394854739308357,0.41434305906295776,0.6742545366287231,0.6108627319335938
train,Tarik,Tarik_2_20260704_142022,accepted,True,,1,right,7069136275000,7076969609000,7.833334,7076402942000,7076902942000,0.066667,16,12,0.75,0.366667,0.028879458260186352,7.253916112230812,0.6194044351577759,0.5004713535308838,0.1160467118024826,-0.1295948624610901,-0.17630091309547424,0.833739697933197,0.5069529414176941
train,Tarik,Tarik_3_20260704_142144,accepted,True,,1,right,7130936275000,7140336275000,9.4,7139836275000,7140336275000,0.0,16,13,0.8125,0.4,0.0016373837772305857,1.2919477197064293,0.6124141812324524,0.4521549344062805,0.008706019259989262,-0.11339221894741058,-0.12449362874031067,0.8532534241676331,0.4935607314109802
train,Tarik,Tarik_4_20260704_142308,accepted,True,,1,right,7220669609000,7226736276000,6.066667,7226236276000,7226736276000,0.0,16,12,0.75,0.366666,0.0008357320299981867,0.9524279755961211,0.5634877681732178,0.451221764087677,0.005989309400320053,0.02073846198618412,0.4471762180328369,0.6936907768249512,0.5642662644386292
train,Tarik,Tarik_5_20260704_142458,accepted,True,,1,right,7331302942000,7337969609000,6.666667,7337469609000,7337969609000,0.0,16,12,0.75,0.366667,0.0012477206369446653,1.5301226655228033,0.5117102861404419,0.4521785080432892,-0.007877938449382782,-0.0027339595835655928,0.4432526230812073,0.6675958633422852,0.5981934070587158
train,Tarik,Tarik_6_20260704_142555,accepted,True,,1,right,7388202942000,7394302942000,6.1,7393802942000,7394302942000,0.0,16,12,0.75,0.366667,0.0012322542716489534,0.9376345302420309,0.4769453704357147,0.435008704662323,-0.003025762503966689,0.0783178061246872,0.28223419189453125,0.6596106886863708,0.6921877861022949
train,Tarik,Tarik_7_20260704_142646,accepted,True,,1,right,7441336275000,7447036275000,5.7,7446536275000,7447036275000,0.0,16,12,0.75,0.366667,0.0026517245314610217,1.448724155048574,0.5018422603607178,0.4344691038131714,0.004776844289153814,0.13493067026138306,0.3987163007259369,0.6781746745109558,0.6024102568626404
train,Tarik,Tarik_8_20260704_142759,accepted,True,,1,right,7518169609000,7524902942000,6.733333,7524402942000,7524902942000,0.0,16,12,0.75,0.366667,0.0013132661912650518,0.8388516307756527,0.4433545470237732,0.4118889570236206,0.024127138778567314,0.3041059076786041,0.44104355573654175,0.5186353325843811,0.6663464307785034
train,Tarik,Tarik_9_20260704_142856,accepted,True,,1,right,7575136275000,7580602942000,5.466667,7580102942000,7580602942000,0.0,16,12,0.75,0.366667,0.00915039601017246,2.263254292104171,0.4902132749557495,0.48425641655921936,0.01553860493004322,-0.12319554388523102,0.5164661407470703,0.5415650606155396,0.6517613530158997
train,Test,Test_2_20260624_122206,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,429002942000,433902942000,4.9,433402942000,433902942000,0.0,16,2,0.125,0.033333,,,,,,,,,
train,Test,Test_3_20260624_122314,accepted,True,,1,right,498136275000,500869609000,2.733334,500369609000,500869609000,0.0,16,13,0.8125,0.4,0.014903204817188683,2.634616668452599,0.2785671055316925,0.7807185649871826,0.0577835813164711,-0.3909147381782532,0.2500231862068176,0.665414571762085,0.5847200751304626
train,Test,Test_4_20260624_122416,accepted,True,,1,right,563902942000,566036276000,2.133334,564736276000,565236276000,0.8,16,12,0.75,0.366667,0.01893093353398102,8.916387413723898,0.2898881137371063,0.7263525724411011,-0.12215881049633026,0.42054614424705505,0.34093981981277466,0.7035588026046753,0.4603324830532074
train,Test,Test_5_20260624_122509,accepted,True,,1,right,613202943000,615069609000,1.866666,614102943000,614602942000,0.466667,16,16,1.0,0.499999,0.027651565868641398,21.754314489503287,0.3169862627983093,0.7591928243637085,-0.0020909500308334827,-0.2334342747926712,0.4460337162017822,0.6322334408760071,0.5889340043067932
train,Test,Test_6_20260624_122607,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,672869609000,675536276000,2.666667,675036276000,675536276000,0.0,16,0,0.0,0.0,,,,,,,,,
train,Test,Test_7_20260624_122709,accepted,True,,1,right,730336276000,735136276000,4.8,734636276000,735136276000,0.0,16,13,0.8125,0.4,0.04219991672170327,12.847246205419369,0.34770679473876953,0.7052534818649292,0.038440875709056854,-0.17772634327411652,0.5634328126907349,0.5167188048362732,0.6196438074111938
train,Urim,Urim_10_20260616_145015,accepted,True,,1,right,2302578894000,2306678893000,4.099999,2306178893000,2306678893000,0.0,16,13,0.8125,0.4,0.0019502692953423746,1.0272047884917626,0.18064840137958527,0.21090412139892578,0.028729621320962906,-0.4931454658508301,-0.3738483190536499,0.32392218708992004,0.7156251668930054
